,Datetime,Title,Description,Link,Label,MS,NR,Hard
55, ۲۲ فروردين ۱۴۰۲ - ۰۹:۴۲ ,سوت‌زنان بورسی ۳۰درصد جایزه می‌گیرند,رئیس سازمان بورس گفت: پرونده‌های متعددی در این سازمان درخصوص سوت‌‌زنی تشکیل شده است و به اشخاصی که تخلفات موجود در بازار سرمایه را اعلام کنند به‌اندازه ۳۰درصد جرایمی که بابت این تخلفات به خزانه دولت به‌دلیل این جرایم واریز می‌شود، تعلق می‌گیرد.,https://www.tasnimnews.com/fa/news/1402/01/22/2878485/سوت-زنان-بورسی-30درصد-جایزه-می-گیرند,0,,,0
56, ۱۵ فروردين ۱۴۰۲ - ۱۳:۰۹ ,اعمال سقف رقابتی، راهکاری برای جلوگیری از افزایش بی‌ضابطه قیمت محصولات پتروشیمی,به اعتقاد کارشناسان، اگرچه دولت قصد دارد تا با کاهش نرخ پایه محصولات پتروشیمی و پلیمری، گامی به سوی تثبیت قیمت ها در محصولات پایین دستی و همچنین کنترل تورم بردارد، اما به نظر می رسد با ساز و کار فعلی بورس کالا شاهد چنین اتفاقی نباشیم.,https://www.tasnimnews.com/fa/news/1402/01/15/2875283/اعمال-سقف-رقابتی-راهکاری-برای-جلوگیری-از-افزایش-بی-ضابطه-قیمت-محصولات-پتروشیمی,-1,,,0
57, ۱۵ فروردين ۱۴۰۲ - ۱۲:۵۶ ,درج نماد نخستین قرارداد آتی شمش طلا بر تابلوی بورس کالا,اولین قرارداد آتی شمش طلا با سررسید ۱۹ اردیبهشت ۱۴۰۲ در بورس کالای ایران درج شد.,https://www.tasnimnews.com/fa/news/1402/01/15/2875287/درج-نماد-نخستین-قرارداد-آتی-شمش-طلا-بر-تابلوی-بورس-کالا,1,,,0
58, ۱۵ فروردين ۱۴۰۲ - ۰۹:۵۷ ,مزیت‌های تغییر نرخ پایه تسعیر ارز پتروشیمی‌ها؛ از افزایش سودآوری تا کنترل تورم,سیاست تغییر نرخ پایه تسعیر ارز پتروشیمی‌ها می‌تواند به سودآوری بسیاری از شرکت‌ها بینجامد و مکمل سیاست‌های کنترل تورم باشد.,https://www.tasnimnews.com/fa/news/1402/01/15/2875105/مزیت-های-تغییر-نرخ-پایه-تسعیر-ارز-پتروشیمی-ها-از-افزایش-سودآوری-تا-کنترل-تورم,1,,,0
59, ۱۴ فروردين ۱۴۰۲ - ۱۱:۲۲ ,حاجی‌وند مدیر جدید روابط عمومی سازمان بورس شد,طی حکم مجید عشقی رئیس سازمان بورس و اوارق بهادار، مهدی حاجی‌وند به سمت سرپرست مدیریت روابط عمومی و امور بین‌الملل سازمان بورس منصوب شد.,https://www.tasnimnews.com/fa/news/1402/01/14/2874662/حاجی-وند-مدیر-جدید-روابط-عمومی-سازمان-بورس-شد,0,,,0
60, ۱۳ فروردين ۱۴۰۲ - ۱۳:۲۳ ,پیشگیری از تکرار جرایم بورسی با انتشار سوابق کیفری و تخلفاتی مدیران,رئیس اداره پیشگیری از ناهنجاری‌ها و ارتقاء سلامت بازار سرمایه سازمان بورس گفت: بازدارندگی و پیشگیری از تکرار جرایم و تخلفات برای مدیرانی که از سابقه تخلف برخوردارند به عنوان مبنای مشروعیت انتشار سوابق کیفری و تخلفاتی و عملکرد مدیران برشمرده می‌شود.,https://www.tasnimnews.com/fa/news/1402/01/13/2874372/پیشگیری-از-تکرار-جرایم-بورسی-با-انتشار-سوابق-کیفری-و-تخلفاتی-مدیران,0,,,0
61, ۰۹ فروردين ۱۴۰۲ - ۱۲:۵۸ ,شاخص بورس ۳۴هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۳۴هزارواحدی روبه‌رو شد.,https://www.tasnimnews.com/fa/news/1402/01/09/2873106/شاخص-بورس-34هزار-واحد-رشد-کرد,1,,1,0
62, ۰۹ فروردين ۱۴۰۲ - ۰۹:۵۳ ,نخستین عرضه اولیه سال ۱۴۰۲ هفته آینده انجام می‌شود,"نخستین عرضه اولیه امسال بازار سرمایه، چهارشنبه هفته آینده با عرضه تعداد ۳۶۰ میلیون سهم شرکت پرداخت الکترونیک پاسارگاد با نماد معاملاتی ""پی پاد"" در بورس تهران انجام می‌شود.",https://www.tasnimnews.com/fa/news/1402/01/09/2872985/نخستین-عرضه-اولیه-سال-1402-هفته-آینده-انجام-می-شود,1,,,0
63, ۰۸ فروردين ۱۴۰۲ - ۱۲:۵۵ ,شاخص بورس ۱۵ هزار واحد رشد کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۱۵هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1402/01/08/2872718/شاخص-بورس-15-هزار-واحد-رشد-کرد,1,,1,0
64, ۰۷ فروردين ۱۴۰۲ - ۱۳:۳۴ ,معامله ۱۳.۴ کیلو شمش طلا در بورس از ابتدای راه اندازی,در مجموع ۱۳۴هزار و ۴۱۱ گواهی سپرده معادل ۱۳.۴ کیلوگرم طلا به ارزش ۲۷.۳ میلیارد تومان از آغاز معاملات گواهی سپرده شمش طلا در بورس کالا معامله شده است.,https://www.tasnimnews.com/fa/news/1402/01/07/2872371/معامله-13-4-کیلو-شمش-طلا-در-بورس-از-ابتدای-راه-اندازی,0,,,0
65, ۰۷ فروردين ۱۴۰۲ - ۱۳:۳۴ ,شاخص بورس در ارتفاع ۲ میلیون واحد ماندگار شد,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۱۰هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1402/01/07/2872369/شاخص-بورس-در-ارتفاع-2-میلیون-واحد-ماندگار-شد,1,,1,0
66, ۰۷ فروردين ۱۴۰۲ - ۱۳:۳۱ ,رشد ۴۳ درصدی شاخص بورس در سال ۱۴۰۱,شاخص بورس در سالی که گذشت با رشد ۵۹۳ هزار و ۲۰۷ واحدی، طی ۲۳۷ روز معاملاتی معادل ۴۳.۳۹ درصد رشد را به ثبت رساند.,https://www.tasnimnews.com/fa/news/1402/01/07/2872376/رشد-43-درصدی-شاخص-بورس-در-سال-1401,1,,,0
67, ۰۶ فروردين ۱۴۰۲ - ۱۶:۰۲ ,اختصاص ۱۰ میلیون تومان سهام عدالت به جاماندگان ابلاغ شد,معاون اول رئیس جمهور اختصاص سهام عدالت به هر یک از مشمولان به ارزش حداکثر ۱۰۰ میلیون ریال را ابلاغ کرد که این سهام از محل سهام دولت در بانک‌های ملت، تجارت و صادرات اختصاص خواهد یافت.,https://www.tasnimnews.com/fa/news/1402/01/06/2872112/اختصاص-10-میلیون-تومان-سهام-عدالت-به-جاماندگان-ابلاغ-شد,1,,,0
68, ۰۶ فروردين ۱۴۰۲ - ۱۵:۱۲ ,اختلال در سامانه علت حذف برخی سفارشات بود/ فرابورس هیچ اقدامی برای حذف سفارش‌ها نکرده است,معاون عملیات و نظارت فرابورس ایران با اظهار تأسف بابت مشکل پدید آمده در معاملات روز جاری گفت: شایعات مطرح شده اساساً فاقد موضوعیت و اعتبار است و فرابورس ایران با توجه به فنی بودن مشکل در راستای حذف سفارش‌ها و معاملات هیچ اقدامی نکرده است.,https://www.tasnimnews.com/fa/news/1402/01/06/2872080/اختلال-در-سامانه-علت-حذف-برخی-سفارشات-بود-فرابورس-هیچ-اقدامی-برای-حذف-سفارش-ها-نکرده-است,0,,,0
69, ۰۶ فروردين ۱۴۰۲ - ۱۴:۱۱ ,پایان معاملات امروز بورس با شاخص ۲.۰۰۰.۰۰۰ واحدی,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۲۰هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1402/01/06/2872044/پایان-معاملات-امروز-بورس-با-شاخص-2-000-000-واحدی,1,,1,0
70, ۰۶ فروردين ۱۴۰۲ - ۱۴:۰۹ ,معاملات امروز فرابورس، تا ساعت ۱۵ تمدید شد,شاخص بورس در جریان معاملات امروز بازار سرمایه، دقایقی قبل با ثبت رشد بیش از ۴هزار واحدی، ارتفاع ۲میلیون واحد را پس گرفت.,https://www.tasnimnews.com/fa/news/1402/01/06/2872029/معاملات-امروز-فرابورس-تا-ساعت-15-تمدید-شد,0,,,0
71, ۰۶ فروردين ۱۴۰۲ - ۱۴:۰۷ ,زمان عرضه‌های بورس کالا تغییر کرد,بورس کالا با توجه به تعطیلی روزهای شنبه و یکشنبه هفته آینده (۱۲ و ۱۳ فروردین)، نحوه عرضه محصول‌ها در هفته منتهی به ۱۶ فروردین را ابلاغ کرد.,https://www.tasnimnews.com/fa/news/1402/01/06/2872038/زمان-عرضه-های-بورس-کالا-تغییر-کرد,0,,,0
72, ۰۶ فروردين ۱۴۰۲ - ۰۹:۳۷ ,برگشت شاخص بورس به ارتفاع ۲میلیون واحد پس از ۳۱ ماه,,https://www.tasnimnews.com/fa/news/1402/01/06/2871877/برگشت-شاخص-بورس-به-ارتفاع-2میلیون-واحد-پس-از-31-ماه,1,,,0
73, ۰۶ فروردين ۱۴۰۲ - ۰۹:۳۶ ,طبقه‌بندی بازارها و تابلوهای بورس تغییر می‌کند,مدیرعامل شرکت بورس تهران با اشاره به تغییر چهره بورس از ابتدای امسال گفت: در حوزه مقررات‌گذاری تغییرات اساسی اتفاق خواهد افتاد که مهم‌ترین آن‌ طبقه‌بندی بازارها است.,https://www.tasnimnews.com/fa/news/1402/01/06/2871881/طبقه-بندی-بازارها-و-تابلوهای-بورس-تغییر-می-کند,0,,,0
74, ۰۶ فروردين ۱۴۰۲ - ۰۹:۰۸ ,صدور ۳۹۶ مجوز در ۱.۵ سال گذشته در بورس,سازمان بورس و اوراق بهادار با اتصال به درگاه ملی مجوزهای کشور به نشانی (mojavez.ir) و ایجاد سامانه یکپارچه صدور مجوزهای نهاد مالی (سمین)، جهشی در بخش صدور مجوز نهادهای مالی ایجاد کرد.,https://www.tasnimnews.com/fa/news/1402/01/06/2871873/صدور-396-مجوز-در-1-5-سال-گذشته-در-بورس,0,,,0
75, ۰۵ فروردين ۱۴۰۲ - ۱۴:۲۱ ,واریز ۷ هزار میلیارد تومان از سودهای رسوبی به حساب سهامداران در سال ۱۴۰۱,طبق آخرین آمارها در سال ۱۴۰۱ با پیگیری‌های سازمان بورس و اوراق بهادار ۷ هزار میلیارد تومان سود رسوبی از سوی ۳۲۳ شرکت به حساب ۳۱.۵ میلیون سهامدار از طریق اطلاعات سامانه سجام (کاملا به صورت غیرحضوری) واریز شد.,https://www.tasnimnews.com/fa/news/1402/01/05/2871705/واریز-7-هزار-میلیارد-تومان-از-سودهای-رسوبی-به-حساب-سهامداران-در-سال-1401,1,,,0
76, ۰۵ فروردين ۱۴۰۲ - ۱۲:۵۱ ,شاخص کل بورس در آستانه فتح ارتفاع ۲میلیون واحدی قرار گرفت,شاخص کل بورس در نخستین روز کاری سال ۱۴۰۲ حدود ۳۷هزار واحد رشد کرد و به مرز ۲میلیون واحد رسید.,https://www.tasnimnews.com/fa/news/1402/01/05/2871636/شاخص-کل-بورس-در-آستانه-فتح-ارتفاع-2میلیون-واحدی-قرار-گرفت,1,,,0
77, ۰۵ فروردين ۱۴۰۲ - ۱۰:۲۰ ,رشد ۱۷ هزار واحدی شاخص کل در نخستین روز کاری بازار سرمایه,شاخص کل بورس اوراق بهادار تهران در ۶۰ دقیقه ابتدایی معاملات امروز شنبه ۵ فروردین با ۱۷ هزار و ۷۴۳ واحد افزایش (۰.۹ درصد) به یک میلیون و ۹۷۸ هزار و ۱۹۹ واحد رسید.,https://www.tasnimnews.com/fa/news/1402/01/05/2871546/رشد-17-هزار-واحدی-شاخص-کل-در-نخستین-روز-کاری-بازار-سرمایه,1,,,0
78, ۰۵ فروردين ۱۴۰۲ - ۰۹:۰۱ ,آغاز نخستین روز معاملات بورس در سال ۱۴۰۲,امروز شنبه (۵ فروردین) سال ۱۴۰۲ نخستین روز فعالیت بازار سرمایه در سال جدید است.,https://www.tasnimnews.com/fa/news/1402/01/05/2871521/آغاز-نخستین-روز-معاملات-بورس-در-سال-1402,0,,,0
79, ۰۳ فروردين ۱۴۰۲ - ۱۲:۲۲ ,تاثیر بسته حمایتی سازمان بورس بر شاخص کل,تصویب بسته حمایتی ۱۰ بندی هیئت مدیره سازمان بورس و اوراق بهادار و اجرای آن، باعث بازگشت اعتماد سهامداران به بازار سهام شده و با همراهی مولفه‌های دیگر اقتصادی، روند شاخص کل از یک میلیون و ۲۴۱ هزار واحد، حرکت صعودی خود را آغاز کرد.,https://www.tasnimnews.com/fa/news/1402/01/03/2871028/تاثیر-بسته-حمایتی-سازمان-بورس-بر-شاخص-کل,1,,,0
80, ۰۳ فروردين ۱۴۰۲ - ۱۲:۱۳ ,صرفه‌جویی صدها میلیارد تومانی با یک ابلاغیه سازمان بورس,صدور دستورالعمل ارسال الکترونیکی گواهی حق تقدم توسط سازمان بورس، گام مهمی برای صرفه‌جویی مالی و زمانی شرکت‌ها و سهامداران به حساب می‌آید. این سازوکار سالانه حدود ۸۰۰ میلیارد تومان در کاهش هزینه‌ها موثر است.,https://www.tasnimnews.com/fa/news/1402/01/03/2871022/صرفه-جویی-صدها-میلیارد-تومانی-با-یک-ابلاغیه-سازمان-بورس,1,,,0
